,2022-12-02
365,Sen. Risa Hontiveros said President Ferdinand Marcos Jr. should make good on his pronouncement that the Philippines will consider other ways to search for oil and gas in the West Philippine Sea. | @MRamosINQ https://t.co/A1Kc26PJYv
366,"@JDCocchiarella Hmmm...canceling Keystone, not renewing drilling leases, running on stopping fossil fuel, begging OPEC and Venezuela for oil, and draining our Strategic Reserves doesn't have an affect on prices? No control over gas prices? Hmmmm https://t.co/smiMhtO3rT"
367,"@jordanbpeterson @BjornLomborg Nuclear needs to be pushed more. Renewables have thier place, but its not viable for everyone on the planet 

stop oil and gas tomorrow..  and watch the world collapse."
368,"@_david_ho_ I've seen sone reports that a lot of additional warming is already baked into with investments in fossil fuel extraction

https://t.co/sCOOvGVbi5"
369,"@BrianKempGA @HerschelWalker Out of Stock: Supply Chain Crisis.

Explains food shortage, gas prices &amp;  inflation, as well as what Biden has done to ease prices &amp; addressed other issues that Republicans lie about on an hourly basis.

Also explains OPEC &amp; Texas oil drilling.
https://t.co/LelTwERTEA"
370,"@MiPalko @MaximoMustero @kell93150987 @SalomeTseretely @Metr0xX Today both countries doing way better (0% 🇷🇺 gas, coal, seaborne oil).
🇵🇱 and 🇩🇪 now both only lacking to stop importing 🇷🇺 pipeline oil (hopefully happening now in December 2022)."
371,"@mrstracyntaylor #Google puts too much unnecessary emphasis on mobile first

There are industries which do not need mobile activity, because their customer base is in an office setting using desktop PC's

Several of our clients such as in the oil and gas industry, etc. ignore the Google notices"
372,@AreOhEssEyeEe Opened up world oil and gas markets for Alberta.
373,The Menace of a Deepening China-Russia Axis - CEPA Getting a lot of #Russia ‘ gas oil &amp; coal. Not on side with ⁦@JoeBiden⁩  &amp; ⁦@JustinTrudeau⁩ ‘s green energy policies. #USPolitics #cdnpolj  https://t.co/mSSR2CHsOX
374,"@SenJohnKennedy Your oil &amp; gas lobbyists disagree, but the science says we absolutely must decarbonize as quickly as possible to preserve a livable future. https://t.co/uxCJUdqLLX"
375,"Hannah Ferguson

https://t.co/wkF88MIV5H

#Gas #Oil #OilAndGas https://t.co/eyEpaJ56kl"
376,If we are going to meet our climate targets it's time for #Equinor to get out of oil and gas and abandon projects like #BayduNord &amp; #Rosebank @terjeaa @jonasgahrstore @jcvestre @EspenBarthEide @audunlysbakken #COP27 #COP27Egypt #CDNmedia https://t.co/4mPhAScnRc
377,"@MiPalko @MaximoMustero @kell93150987 @SalomeTseretely @Metr0xX „Cheap 🇷🇺 resources“ -&gt;
Seems you have no clue that Poland was more dependent on 🇷🇺 energy (gas/oil/coal) than Germany before Feb24,2022.
(Please note that “gas from Germany” is also 🇷🇺 gas via NS1 via Germany, so you need to add light blue and dark blue bars). https://t.co/ANUCxN4nhn"
378,@GovMurphy  PLEASE explain why the rest of the country is enjoying a drop in gas prices since the price of crude oil has dropped 41% since February - WHY IS NJ NOT FOLLOWING SUIT?  The people who elected you would really like to know.  Especially those of us on fixed income.
379,"@RandPaul You’d think they would at least thank the tax payers for that dinner last night. Meanwhile Americans can’t fill the oil tanks, fill their grocery carts or gas tanks but by all means… lobster 🦞"
380,NNPC Strikes $1.4 Billion Financing Deal With Chevron For Kolmani Field Project https://t.co/OX163u9oYr
381,@JanaReynolds85 @elonmusk We should talk about how Biden asked the Saudis not to announce lowering oil production before the mid-terms so gas prices wouldn't rise. I think they call that collusion to meddle in an election with a foreign government.
382,"""A disproportionate share of the oil and gas industry’s ESG reporting has been on environmental performance, but what about the S and G?""  https://t.co/2SfKMjGUxy"
383,"Aker BP approves $19 bln oil, gas investment planhttps://www.poandpo.com/companies/aker-bp-approves-19-bln-oil-gas-investment-plan #Companies https://t.co/eQQT8822Zi #news 356"
384,"The Los Angeles City Council voted unanimously Friday to phase out oil drilling in the city, approving an ordinance that bans new oil and gas extraction.
https://t.co/NH663JZdCo"
385,@vonderleyen Most of the G7 countries produce neither gas nor oil. It will be a world first for non-producer countries to cap hydrocarbon prices. Producing countries should not accept this attempt at control #OPEP+
386,@ajlamesa The answer is TTIPP.  But right now without the US sending gas and oil...
387,"@PressSec You can't sugar coat his policies that are destroying America - open border, war on the oil and gas industry - we all suffer because his dementia enables democrat leaders to set our policy. We're all suffering. I'll never forget. #FJB"
388,"CEO of the Italian firm Eni, Claudio Descalzi: We discovered large amounts of oil and gas in Libya. 
Eni President: We are in the process of discussing new projects and the situation is stable right now. https://t.co/daQEtkroPd"
389,@RachelNotley Hahah your done oil and gas for the win you puppet
390,"@JDCocchiarella He does not in fact control gas prices but establishes policies that hurt gas prices: ""gonna kill fossil fuels"", cancel Keystone pipeline, cancelling oil and gas leases, etc.  He may not WANT to own this issue because fossil fuel prices going one way long term - UP."
391,@McFaul Or that China is waiting for Russia to exhaust their military capabilities before taking over oil and gas rich regions of the Russian Federation.
392,@JPWilliams36 @robreiner Ok. You clearly are being sarcastic. Not once has this guy accepted responsibility for his disastrous policies. Afghan retreat? Never was told a thing. It’s Trump’s fault. Inflation? It’s Putin. High gas and oil? That’s Putin and greedy US Oil. The buck NEVER stops with him.
393,"@AVFC_DH @W300A @StokeyyG2 No, If world stopped buying Russian oil world would stop cuz significant part of Russian budget is oil and gas money"
394,"@GG37374104 Defensive investment strategies to counter inflation: land, gold, oil and gas"
395,"Okay, now I must identify as black….groceries, gas and fuel oil is expensive and $223,000.00 would be a big help😬 https://t.co/8fpvUwxAte"
396,"@POTUS How many were cut due to the vaccination requirements... Only to be ""created"" later on?
How many were cut due to the pandemic lockdowns?
How many were cut in oil and gas due to your declarations to halt oil production?"
397,@lhamtil I see you as someboy who might prefer oil/gas over renewables (to invest in) 😄any ideas?🙃
398,"I feel like we haven’t seen a big oil spill in awhile. Theres gotta be a reason for that, gas prices are high right now but once they get lower we will get another big oil spill so they can keep charging us tons of money for gas."
399,Do you know what positions like that heading companies it’s all about the persons judgment they can hire people that know about oil and gas but you have to have somebody with good judgment to run things to Shepherd the whole company
400,@andyp1599 @GuidoFawkes The only people to be impoverished will be oil and gas producers we will save a fortune!!! 3p it takes 3p to produce 1kw of green energy we pay 27p per kw... don't fall for it.
401,"@MarshaBlackburn Out of Stock: Supply Chain Crisis.

Explains food shortage, gas prices &amp;  inflation, as well as what Biden has done to ease prices &amp; addressed other issues that Republicans lie about on an hourly basis.

Also explains OPEC &amp; Texas oil drilling.
https://t.co/LelTwERTEA"
402,"Los Angeles City Council votes to ban oil and gas drilling

https://t.co/m1SWc3z9s3"
403,It could be recalled that Asiwaju served for over a decade at the zenith of the International Oil &amp; Gas industry as a private citizen and is best placed to achieve his target of 2.6m barrels per day by 2027.
404,"@dobermanmacleod @tppotter9 @s_m_marandi Meaning at least 60% less oil and gas in the market. Western economy will collapse overnight. Only Russia, India, China and some neighbouring countries will survive.
Westerners are really badly misinformed about the situation in West Asia."
405,@WhiteHouse @WilmaBradley12 Yeah after draining the federal reserves oil and gas supply. Let’s say we go to war citizens will literally be competing with the us government for gas. A Barrel of oil $200 dollar = $15 per gallon. [What a joke].
406,"@SteveScalise Stevareino-
The U.S. already produces 200% more Oil and Gas than Americans can buy and consume

You have no plans to maintain our 660,000 miles of our  major Roads and Highways.

300,000 good and honest Mexicans cross the Border every day to work her

You can't do Math

NEXT"
407,"@Droghedaboy @KeithMillsD7 Wherever Germany decides that it should. 

East is usually a fair bet. That's where the oil, gas, and
farmland is."
408,"@chenweihua @vonderleyen It seems to me that you are mistaken, oil is not gas and LNG is liquefied gas, just to the side of the debate..."
409,"EU reaches deal for $60-per-barrel price cap on Russian oil👍👍👍
""Crippling Russia’s energy revenues is at the core of stopping Russia’s war machine,” Estonian Prime Minister Kaja Kallas said.
#RussiaUkraineWar 
#RussiaIsATerroristState 
#gas"
410,@VaughanPappy @Smom90423801 @nationalpost Those O&amp;G companies paid $48B in taxes. It’s a benefit to Canada too https://t.co/8N9lQ2xSji
411,"@DarrenACarlson @GovInslee https://t.co/kWTX0nWEZN 

Lol ok?"
412,"@RWApodcast “Russia is ready to withdraw troops from ZNPP and Energodar in exchange for guarantees for the transit of oil and gas through the territory of Ukraine"" - Russian media"
413,@RockyKoast @HeyTammyBruce Do tell us more please. Is it the record number of fentanyl through the southern border so much better? The Afghanistan withdrawal maybe? The 2 million barrels a day taken off the market that caused gas prices and inflation to skyrocket? Maybe the depleting emergency oil reserve?
414,"EU Backs Russian Oil Price Cap of $60 a Barrel - WSJ

#latam #energy #oil #gas #renewables #climate #opec #environment

https://t.co/7BjOzYM8Jl"
415,"Saudi Aramco completes three transactions with PKN ORLEN in Poland

https://t.co/zyNkLRt1oi

#Gas #Oil #OilAndGas https://t.co/TPKzs833dF"
416,This pie chart is hilarious. Appropriate that it's all the same colour because there's 51% Oil &amp; Gas and then the emissions from almost all the other sections are still from oil &amp; gas https://t.co/2fKw5dI8ll
