,2022-12-03
652,@DrydenNovelette @POTUS You seriously believe this???? Ask families how they are doing today. No one can afford groceries or gas. Wait till the have to buy oil to heat their homes. Good luck to the poor kids for Christmas. Im not sure what world you live in but middle America is in very bad shape!
653,"U can't have Oil &amp; Gas company headquarters in Lagos/Abuja &amp; be asking what Niger Delta governors are doing 13% derivation to Niger Delta states.
NO! Federalism means total control of resources/commodities by communities where the natural resources are found.
RENEGOTIATE NGR NOW!"
654,"LA City Council votes to phase out oil drilling, ban new wells with gas prices far above national average https://t.co/SWoT9dIf4t #FoxBusiness"
655,@NotIndoctrin8ed @heathdwatts @mmpadellan Big oil controls gas prices https://t.co/d95CaVG44u
656,"@ABDanielleSmith When will the Alberta business community and Oil Gas sector speak out against the NDP and the horrific biased media reporting?

Asking for a friend."
657,"LA City Council votes to phase out oil drilling, ban new wells with gas prices far above national average https://t.co/YUP3oR5S1S #FoxBusiness"
658,"No reverse gear, EU $60 oil price cap. Eurasia gas union. Asset seizure ... https://t.co/yI7AZBeFTF via @YouTube"
659,"@POTUS Yeah sure! Like leaving Americans behind in Afghanistan! Open borders pouring drugs and criminals into our country! Highest inflation in 50 years, highest gas prices in 40 years! Depleting out oil reserves to prop up your shitty economy! The list goes on and on!"
660,"@JoJoFromJerz It's not just about that, it's about Hunters corrupt business dealings in the Ukraine and how Joe used his position in government to get his son a leadership role paying 83 thousand a month for an oil and gas company when he had no experience in the bizz. Plus more"
661,"LA City Council votes to phase out oil drilling, ban new wells with gas prices far above national average https://t.co/sez3XB3Qtn #FoxBusiness"
662,"@anders_aslund Collective death wish. Putin will not sell oil to Europe. Europe will choke without Russian oil (28% of total), Russian gas (38% of total), and Russian coal (22% of total.) Russia only loses 20% of export revenue. Welcome to the Third World, Europe! https://t.co/04dLIjtAP1"
663,"@RachelNotley The day after Rachel Notley's NDP government was elected, she issued a review on oil and gas royalties resulting in billions fleeing the industry and the province."
664,"@TwoSpines @Sarenko287 @EdwardRandolph3 @neutrino_x @usairforce It's not for cheap gas.
Oil runs everything.
Electricity.
It would have been 10x worse than now.

Start a war, there's a chance of losing.  Bad.
There's a coalition involved, including OPEC.
We didn't go alone."
665,@Yolibeans We like cheap gas drilled in America.  Not expensive filthy crude oil from Dictator Maduro who kills citizens and starves them to death.  WE ARE NO LONGER THE NATION OF HUMAN RIGHTS UNDER BIDEN AND THE EVIL DEMOCRAT COMMUNIST PARTY OF AMERICA..
666,"‘Hindustan Times’ channel.
Russians inch closer to Bakhmut city | Ukraine Army vehicles destroyed in high-stakes battle.

https://t.co/SkJTGZqnls

#Russia #Ukraine #Russian #Sanctions #Donetsk #Putin #Zelensky #Zelenskyy #ZelenskyyUA #Moscow #Russians #Oil #Gas #Donbass #Donbas"
667,"Trudeau is so bad for Canada, that our GDP remains on the positive, while other western nations are in negative territory.
So bad, that wages continue to inc, at approx 5%+.
And profits for oil/gas/mining are at historical growth rates of over 1000%.

Bad, bad Trudeau &amp; crew. https://t.co/t1PO61HYQ9"
668,"@POTUS Not proud at all! Never hired you. Thanks to you we have an out of control inflation, high gas price, we lost the energy independence, you are crashing the Housing Industry, the energy industry and many others. You are using the oil strategic reserves to artificially lower gas $"
669,"The fossil fuel lobby is powerful, but not invincible. It’s Canada’s turn to adopt a windfall profits tax on oil and gas companies https://t.co/egn3ptdxAX via @torontostar"
670,@happywizard1215 @CarignanAbreu @qlynn2020 @TM72774 @POTUS @realDonaldTrump Because you are delusional if you think we can be net zero by 2050.  Conservatives aren’t opposed to clean energy. They’re opposed to wrecking our economy to the advantage of bigger polluters like China.  https://t.co/9P4Iini9IW
671,@JunkScience @jordanbpeterson @MailOnline Fixable with oil/gas/nuclear. Not fixable with wind/solar.
672,"#PleaseRT 
In 2050, it is expected to increase sixfold to 528 million tons. There is also the possibility that it will be positioned closer to the current oil and gas.
● Click 
https://t.co/HYAp3E38wt
❤ The world's ""special zones"": 　
https://t.co/KUZEuwN42v"
673,@POTUS EVs charging stations powered by coal plants. This is about money and attacking a industry that doesn’t align with your agenda. Why has gas risen since you took over? YOUR POLICIES ATTACKING the oil industry. They see writing on the wall so they reduce production. Supply/demand
674,"#PleaseRT 
Saudi Arabia, like crude oil and natural gas, is keen to seize control of the hydrogen market through price offensives.
● Click below for the full text!
https://t.co/HYAp3E38wt
❤ The world's ""special zones"": USA's Mexican border, 　
https://t.co/KUZEuwN42v"
675,@POTUS Please tell me that your tweet is satire!In what world could we possibly be proud about the job you are doing for the American citizens?You have given us record high gas and groceries prices because of your policies on American oil! Your open borders policies has killed thousands
676,"@Reuters Collective death wish. Russia won't sell oil to Europe. Europe will lose 28% of their along with 38% of their gas and 22% of coal, all from Russia. Russia will only lose 20% of export revenue. Welcome to the Third World, Europe! https://t.co/Jag5lp2AJB"
677,"@FernandoRod_07 Creo que se te han escapado muchos detalles
 
1 generarán lo que puedan y el resto serán PPAs con correlación horaria estacional &lt;= 2028 y horaria a partir de entonces 

2 el H se generará en las refinerías y se usará en ellas, para producir destilados 

https://t.co/S3a1gwUf7o"
678,"X AUTOHAUX 1711A004 Car Engine Oil Fuel Tank Cap Filler Gas Cap Cover for Mitsubishi Galant 2000-2007 for Mercedes-Benz Black WOAQHYB

https://t.co/B1HVbJFJWp https://t.co/3gJ1ofQIB7"
679,"No mention that Biden tapped the last of the reserves that's why gas is lower. It's temporary, that's why merch. is staying high priced. The permits he gave the oil industry are for areas that don't have oil. He wants to blame them, he's the problem. https://t.co/vcMMQjj7cp"
680,Feds look to crack down on #oil and #gas #pollution. New Mexico environmentalists unconvinced https://t.co/4wcgWqKs0E #methane https://t.co/EunOJ6WtxQ
681,@WeAreCanProud They're partially right. It's the Trudeau government's war on the oil &amp; gas industry that's fueling inflation.
682,"Admits that..and?
Also, note that industry runs on gas + oil..by creating energy poverty in Europe with expensive US energy..it tanks European industry allowing in US Transatlantic deals...previously curtailed by the EU. https://t.co/coP0WbvEsS"
683,"Dan is still shilling for oil and gas companies.

He wants to reduce their taxes and make you buy things that the government currently provides.  Likely his Oil buddies have a scheme to sell to you. https://t.co/095EHzoSSa"
684,"#PleaseRT 
In anticipation of the transition to a decarbonized society, the Russian government has set up a plan to develop hydrogen as an export item following natural gas and oil.
● Click !
https://t.co/HYAp3E38wt
❤ The world's ""special zones"": 
　　
https://t.co/KUZEuwN42v"
685,@NancyMAGAmonkey Life in the oil and gas industry.. we don’t stop for shit lol
686,@ProveZero Or the US could increase production of oil and gas.  We have plenty of it.
687,"روسيا: سقف الأسعار ""خطير"" ولن يحد من الطلب على نفطنا https://t.co/jxUr0BKiDR"
688,"@SenateGOP Biden already lowered gas prices. Oil companies were granted tax payer land equivalent to NJ and MD to drill, but doing nothing with it. What else can Republicans possibly do? Be specific."
689,"The implications of the Democrat-Led Biden Administration buying Oil and Gas from Venezuela, and Russia, two Autocratic Communistic Dictatorships, is that the Democrats are Communist Sympathizers, and Supporters, Preferring Communism over American Free Enterprise and Capitalism."
690,"I know someone in the oil and gas industry, and I can assure you that MOST of the money from that sector actually goes to China! They own most refineries in Canada. https://t.co/SAnGXzlrAR"
691,"@HannoLustig Russia will stop selling oil to Europe. They will only lose $66 billion. Europe will lose 28% of their total oil, in addition to the 38% of gas that they have already lost. Industry in Europe will collapse. Welcome to the Third World, Europe! https://t.co/5SWhP5qdxA"
692,"@WeAreCanProud I know someone in the oil and gas industry, and I can assure you that MOST of the money from that sector actually goes to China! They own most refineries in Canada."
693,"high inflation
high gas prices
Afghan disaster-13 dead
stock market crash
recession
billions to fund WWIII in Ukraine
border chaos
drained strategic oil reserve
identity hiring practices
jailing political opponents
suppress free speech
projects WEAK leadership &amp; mental confusion https://t.co/ttl5jiw3H5"
694,@DuaneBratt Never a tweet about Bill 69 but hundreds of tweets about the Sovereignty Act.  Its not about investment its about trying to get the NDP back in power so they can complelety destroy oil and gas and bloat the ranks of CUPE.
695,@KuyAurelian @KyivIndependent Luckily oil and gas just magically appears in Europe and replace all energies coming from Russia 🤭
696,Just incase anyone wondered who profits from sanctions on Russian oil and gas. https://t.co/zOtMFyd84U
697,"Impact:
+Credit system (didn't increase buying power, stimulated buys which drove economy in general)

+Road building (major enterprise, road demand↑ as car purchases↑)

+Employed 1/10 of non-ag labor force (w/ considering tire, oil, gas, glass production)"
698,1968 - year I was born - Stanford researchers told the oil/gas industry climate change was imminent.  There is a special place in hell. https://t.co/xeqThvAUuE
699,"@BoSnerdley What about Electricity, Wind Farms and EVs? They need Oil, Natural gas or Nuclear."
